Customer_ID,Age,Gender,Purchase_Amount_USD,Location,Category,Season,Review_Rating,Previous_Purchases,Subscription_Status,Discount_Applied,Promo_Code_Used,Payment_Method,Frequency_of_Purchases,customer_segment,customer_type
978,20,Male,20,Washington,Accessories,Spring,4.59999990463257,34,Yes,Yes,Yes,Cash,Bi-Weekly,Low Value,Loyal
979,56,Male,40,Colorado,Accessories,Summer,2.5,33,Yes,Yes,Yes,Credit Card,Weekly,Low Value,Loyal
980,64,Male,33,New Hampshire,Accessories,Fall,3.5,34,Yes,Yes,Yes,Debit Card,Monthly,Low Value,Loyal
981,56,Male,98,Maryland,Footwear,Spring,4,39,Yes,Yes,Yes,PayPal,Every 3 Months,High Value,Loyal
982,27,Male,42,Maryland,Accessories,Spring,3.5,47,Yes,Yes,Yes,Credit Card,Quarterly,Low Value,Loyal
983,35,Male,62,Texas,Outerwear,Summer,3.20000004768372,37,Yes,Yes,Yes,PayPal,Monthly,Medium Value,Loyal
984,24,Male,45,New Mexico,Accessories,Winter,3.5,40,Yes,Yes,Yes,Venmo,Bi-Weekly,Low Value,Loyal
985,26,Male,78,Utah,Footwear,Summer,3.40000009536743,8,Yes,Yes,Yes,Credit Card,Bi-Weekly,Medium Value,New
986,32,Male,80,West Virginia,Accessories,Fall,5,12,Yes,Yes,Yes,Bank Transfer,Annually,High Value,Regular
987,54,Male,96,Connecticut,Accessories,Spring,4.5,36,Yes,Yes,Yes,Bank Transfer,Monthly,High Value,Loyal
988,62,Male,47,West Virginia,Accessories,Summer,2.79999995231628,48,Yes,Yes,Yes,PayPal,Weekly,Low Value,Loyal
989,50,Male,84,Ohio,Clothing,Winter,4.90000009536743,47,Yes,Yes,Yes,PayPal,Fortnightly,High Value,Loyal
990,70,Male,31,Texas,Footwear,Spring,3.09999990463257,2,Yes,Yes,Yes,Bank Transfer,Monthly,Low Value,New
991,48,Male,63,Washington,Accessories,Spring,4.80000019073486,24,Yes,Yes,Yes,Cash,Weekly,Medium Value,Regular
992,20,Male,97,Wisconsin,Clothing,Spring,2.70000004768372,40,Yes,Yes,Yes,Bank Transfer,Bi-Weekly,High Value,Loyal
993,46,Male,99,Louisiana,Outerwear,Winter,4.59999990463257,50,Yes,Yes,Yes,Debit Card,Weekly,High Value,Loyal
994,51,Male,90,Iowa,Footwear,Winter,4.40000009536743,25,Yes,Yes,Yes,Cash,Weekly,High Value,Regular
995,53,Male,68,New York,Footwear,Fall,3.20000004768372,20,Yes,Yes,Yes,Debit Card,Monthly,Medium Value,Regular
996,44,Male,80,Idaho,Accessories,Spring,3,10,Yes,Yes,Yes,Venmo,Weekly,High Value,Regular
997,29,Male,91,Delaware,Footwear,Summer,4.90000009536743,32,Yes,Yes,Yes,Bank Transfer,Quarterly,High Value,Loyal
998,64,Male,30,Kentucky,Clothing,Spring,3.59999990463257,31,Yes,Yes,Yes,Cash,Fortnightly,Low Value,Loyal
999,51,Male,90,Connecticut,Footwear,Spring,3.79999995231628,48,Yes,Yes,Yes,Bank Transfer,Bi-Weekly,High Value,Loyal
1000,50,Male,28,New Mexico,Clothing,Spring,2.90000009536743,23,Yes,Yes,Yes,Debit Card,Monthly,Low Value,Regular
1001,43,Male,46,Georgia,Clothing,Winter,3.90000009536743,1,Yes,Yes,Yes,Bank Transfer,Bi-Weekly,Low Value,New
1002,61,Male,60,Washington,Clothing,Fall,3.59999990463257,4,Yes,Yes,Yes,Debit Card,Fortnightly,Medium Value,New
1003,55,Male,59,North Dakota,Footwear,Spring,3.5,3,Yes,Yes,Yes,Bank Transfer,Bi-Weekly,Medium Value,New
1004,56,Male,68,Ohio,Accessories,Fall,4,3,Yes,Yes,Yes,Cash,Bi-Weekly,Medium Value,New
1005,33,Male,79,Tennessee,Accessories,Summer,4.80000019073486,44,Yes,Yes,Yes,Cash,Annually,Medium Value,Loyal
1006,43,Male,94,New York,Accessories,Winter,3.90000009536743,5,Yes,Yes,Yes,Debit Card,Bi-Weekly,High Value,New
1007,21,Male,83,Michigan,Clothing,Summer,4.5,50,Yes,Yes,Yes,Venmo,Quarterly,High Value,Loyal
1008,58,Male,62,Georgia,Accessories,Spring,4.80000019073486,2,Yes,Yes,Yes,Credit Card,Annually,Medium Value,New
1009,41,Male,85,New Mexico,Accessories,Spring,2.59999990463257,29,Yes,Yes,Yes,PayPal,Annually,High Value,Regular
1010,39,Male,30,Louisiana,Clothing,Summer,3.09999990463257,11,Yes,Yes,Yes,Venmo,Annually,Low Value,Regular
1011,54,Male,24,South Dakota,Clothing,Spring,4.69999980926514,37,Yes,Yes,Yes,Credit Card,Fortnightly,Low Value,Loyal
1012,43,Male,25,Montana,Accessories,Spring,2.90000009536743,32,Yes,Yes,Yes,Debit Card,Fortnightly,Low Value,Loyal
1013,28,Male,37,New Mexico,Footwear,Summer,3.79999995231628,27,Yes,Yes,Yes,Credit Card,Annually,Low Value,Regular
1014,59,Male,69,South Carolina,Accessories,Summer,3.79999995231628,31,Yes,Yes,Yes,Venmo,Bi-Weekly,Medium Value,Loyal
1015,28,Male,97,Ohio,Footwear,Summer,3,36,Yes,Yes,Yes,Debit Card,Fortnightly,High Value,Loyal
1016,68,Male,24,North Carolina,Accessories,Summer,4.09999990463257,34,Yes,Yes,Yes,Cash,Weekly,Low Value,Loyal
1017,20,Male,30,Idaho,Accessories,Summer,3.40000009536743,15,Yes,Yes,Yes,Bank Transfer,Every 3 Months,Low Value,Regular
1018,21,Male,53,Oklahoma,Outerwear,Fall,2.5,14,Yes,Yes,Yes,Credit Card,Annually,Medium Value,Regular
1019,50,Male,70,Georgia,Clothing,Spring,4.90000009536743,46,Yes,Yes,Yes,Cash,Weekly,Medium Value,Loyal
1020,32,Male,76,Kentucky,Clothing,Winter,2.79999995231628,33,Yes,Yes,Yes,Venmo,Bi-Weekly,Medium Value,Loyal
1021,24,Male,95,Delaware,Accessories,Fall,4.5,41,Yes,Yes,Yes,Debit Card,Annually,High Value,Loyal
1022,55,Male,51,Massachusetts,Outerwear,Winter,4.90000009536743,39,Yes,Yes,Yes,PayPal,Weekly,Medium Value,Loyal
1023,61,Male,41,Nebraska,Accessories,Winter,4.90000009536743,7,Yes,Yes,Yes,Cash,Annually,Low Value,New
1024,61,Male,71,Maine,Accessories,Winter,3.5,29,Yes,Yes,Yes,Bank Transfer,Every 3 Months,Medium Value,Regular
1025,28,Male,66,Pennsylvania,Clothing,Summer,3.5,18,Yes,Yes,Yes,Venmo,Quarterly,Medium Value,Regular
1026,60,Male,84,Nebraska,Clothing,Winter,4.90000009536743,15,Yes,Yes,Yes,Credit Card,Annually,High Value,Regular
1027,49,Male,95,Virginia,Accessories,Winter,3,39,Yes,Yes,Yes,PayPal,Bi-Weekly,High Value,Loyal
1028,33,Male,90,Ohio,Accessories,Summer,2.79999995231628,11,Yes,Yes,Yes,Cash,Monthly,High Value,Regular
1029,45,Male,36,Nebraska,Clothing,Summer,3.70000004768372,4,Yes,Yes,Yes,Cash,Fortnightly,Low Value,New
1030,29,Male,22,Ohio,Accessories,Spring,3.59999990463257,33,Yes,Yes,Yes,Venmo,Bi-Weekly,Low Value,Loyal
1031,58,Male,89,Kentucky,Outerwear,Winter,3.29999995231628,37,Yes,Yes,Yes,Debit Card,Quarterly,High Value,Loyal
1032,22,Male,50,Tennessee,Footwear,Spring,3.40000009536743,32,Yes,Yes,Yes,Cash,Quarterly,Medium Value,Loyal
1033,55,Male,36,Maine,Footwear,Fall,4,44,Yes,Yes,Yes,Credit Card,Quarterly,Low Value,Loyal
1034,19,Male,52,Montana,Clothing,Spring,4.59999990463257,41,Yes,Yes,Yes,Bank Transfer,Quarterly,Medium Value,Loyal
1035,68,Male,29,Maryland,Clothing,Fall,4.19999980926514,44,Yes,Yes,Yes,Bank Transfer,Weekly,Low Value,Loyal
1036,61,Male,89,Georgia,Clothing,Fall,2.79999995231628,32,Yes,Yes,Yes,Venmo,Annually,High Value,Loyal
1037,68,Male,47,Hawaii,Accessories,Fall,3.70000004768372,13,Yes,Yes,Yes,Bank Transfer,Monthly,Low Value,Regular
1038,52,Male,25,Rhode Island,Accessories,Spring,3.40000009536743,48,Yes,Yes,Yes,Debit Card,Quarterly,Low Value,Loyal
1039,41,Male,74,Nebraska,Clothing,Fall,3,3,Yes,Yes,Yes,Bank Transfer,Weekly,Medium Value,New
1040,29,Male,46,Michigan,Accessories,Fall,4.80000019073486,39,Yes,Yes,Yes,Venmo,Monthly,Low Value,Loyal
1041,68,Male,22,North Carolina,Clothing,Fall,4,7,Yes,Yes,Yes,Cash,Fortnightly,Low Value,New
1042,36,Male,25,Minnesota,Clothing,Summer,4.90000009536743,11,Yes,Yes,Yes,Cash,Fortnightly,Low Value,Regular
1043,55,Male,80,Maryland,Accessories,Spring,4.90000009536743,47,Yes,Yes,Yes,Credit Card,Weekly,High Value,Loyal
1044,28,Male,76,Hawaii,Clothing,Spring,3.29999995231628,28,Yes,Yes,Yes,Debit Card,Fortnightly,Medium Value,Regular
1045,39,Male,30,Oregon,Clothing,Summer,4.40000009536743,17,Yes,Yes,Yes,Bank Transfer,Every 3 Months,Low Value,Regular
1046,54,Male,79,New Mexico,Clothing,Fall,3.5,11,Yes,Yes,Yes,PayPal,Bi-Weekly,Medium Value,Regular
1047,40,Male,22,Illinois,Footwear,Winter,4.19999980926514,12,Yes,Yes,Yes,Venmo,Annually,Low Value,Regular
1048,31,Male,36,Utah,Clothing,Fall,4.19999980926514,7,Yes,Yes,Yes,Credit Card,Fortnightly,Low Value,New
1049,30,Male,77,Maine,Clothing,Fall,2.70000004768372,19,Yes,Yes,Yes,Venmo,Fortnightly,Medium Value,Regular
1050,45,Male,33,Virginia,Accessories,Fall,2.79999995231628,24,Yes,Yes,Yes,Cash,Quarterly,Low Value,Regular
1051,48,Male,64,Florida,Footwear,Winter,3.79999995231628,19,Yes,Yes,Yes,Venmo,Monthly,Medium Value,Regular
1052,45,Male,53,Ohio,Clothing,Fall,2.59999990463257,39,Yes,Yes,Yes,PayPal,Annually,Medium Value,Loyal
1053,60,Male,36,Virginia,Footwear,Fall,3,1,Yes,Yes,Yes,Credit Card,Fortnightly,Low Value,New
1054,59,Male,70,Kansas,Clothing,Spring,3.29999995231628,10,No,Yes,Yes,Debit Card,Bi-Weekly,Medium Value,Regular
1055,18,Male,96,Arkansas,Clothing,Winter,4.90000009536743,48,No,Yes,Yes,PayPal,Quarterly,High Value,Loyal
1056,70,Male,27,Massachusetts,Outerwear,Spring,3.29999995231628,24,No,Yes,Yes,Debit Card,Annually,Low Value,Regular
1057,20,Male,64,Idaho,Clothing,Winter,2.90000009536743,42,No,Yes,Yes,Venmo,Fortnightly,Medium Value,Loyal
1058,65,Male,23,Wisconsin,Outerwear,Spring,4.40000009536743,20,No,Yes,Yes,Credit Card,Weekly,Low Value,Regular
1059,29,Male,33,New Mexico,Accessories,Summer,3.09999990463257,49,No,Yes,Yes,Bank Transfer,Every 3 Months,Low Value,Loyal
1060,22,Male,34,North Carolina,Outerwear,Winter,2.5,25,No,Yes,Yes,Debit Card,Monthly,Low Value,Regular
1061,27,Male,35,Iowa,Clothing,Summer,2.59999990463257,21,No,Yes,Yes,Debit Card,Every 3 Months,Low Value,Regular
1062,36,Male,62,Idaho,Outerwear,Summer,4.40000009536743,12,No,Yes,Yes,Venmo,Every 3 Months,Medium Value,Regular
1063,59,Male,75,Ohio,Footwear,Fall,2.59999990463257,21,No,Yes,Yes,Debit Card,Every 3 Months,Medium Value,Regular
1064,62,Male,29,Alabama,Clothing,Summer,3.29999995231628,35,No,Yes,Yes,Cash,Monthly,Low Value,Loyal
1065,34,Male,28,Wyoming,Accessories,Spring,3.5,42,No,Yes,Yes,Credit Card,Every 3 Months,Low Value,Loyal
1066,59,Male,20,Alabama,Clothing,Spring,4.09999990463257,3,No,Yes,Yes,PayPal,Every 3 Months,Low Value,New
1067,49,Male,96,Mississippi,Outerwear,Winter,4,11,No,Yes,Yes,PayPal,Bi-Weekly,High Value,Regular
1068,18,Male,43,Pennsylvania,Clothing,Summer,2.70000004768372,22,No,Yes,Yes,PayPal,Quarterly,Low Value,Regular
1069,55,Male,94,Wyoming,Clothing,Fall,2.5,47,No,Yes,Yes,Credit Card,Weekly,High Value,Loyal
1070,38,Male,81,Maryland,Clothing,Fall,4.30000019073486,33,No,Yes,Yes,Venmo,Every 3 Months,High Value,Loyal
1071,50,Male,75,North Carolina,Accessories,Summer,3.29999995231628,50,No,Yes,Yes,Debit Card,Weekly,Medium Value,Loyal
1072,61,Male,81,Pennsylvania,Accessories,Summer,2.59999990463257,46,No,Yes,Yes,Credit Card,Monthly,High Value,Loyal
1073,48,Male,92,Idaho,Clothing,Fall,3.5,34,No,Yes,Yes,Debit Card,Fortnightly,High Value,Loyal
1074,22,Male,96,California,Accessories,Spring,4,33,No,Yes,Yes,Credit Card,Monthly,High Value,Loyal
1075,48,Male,71,Tennessee,Accessories,Fall,2.59999990463257,45,No,Yes,Yes,Bank Transfer,Fortnightly,Medium Value,Loyal
1076,57,Male,50,Missouri,Accessories,Summer,4.90000009536743,32,No,Yes,Yes,Debit Card,Bi-Weekly,Medium Value,Loyal
1077,33,Male,72,North Dakota,Outerwear,Spring,2.90000009536743,47,No,Yes,Yes,Venmo,Bi-Weekly,Medium Value,Loyal
1078,58,Male,28,West Virginia,Outerwear,Winter,3.70000004768372,5,No,Yes,Yes,PayPal,Quarterly,Low Value,New
1079,37,Male,59,Arizona,Clothing,Fall,4.40000009536743,49,No,Yes,Yes,Credit Card,Fortnightly,Medium Value,Loyal
1080,18,Male,33,Oklahoma,Outerwear,Summer,4.40000009536743,48,No,Yes,Yes,Bank Transfer,Monthly,Low Value,Loyal
1081,65,Male,59,Pennsylvania,Accessories,Fall,3.79999995231628,22,No,Yes,Yes,Cash,Every 3 Months,Medium Value,Regular
1082,62,Male,30,Idaho,Accessories,Spring,4.5,45,No,Yes,Yes,Credit Card,Annually,Low Value,Loyal
1083,54,Male,85,South Carolina,Accessories,Winter,2.59999990463257,30,No,Yes,Yes,Venmo,Quarterly,High Value,Loyal
1084,35,Male,97,Washington,Accessories,Summer,3.29999995231628,43,No,Yes,Yes,Cash,Weekly,High Value,Loyal
1085,34,Male,36,Arkansas,Clothing,Fall,4.09999990463257,48,No,Yes,Yes,Cash,Quarterly,Low Value,Loyal
1086,25,Male,85,Utah,Accessories,Winter,3,23,No,Yes,Yes,Venmo,Fortnightly,High Value,Regular
1087,53,Male,62,Alaska,Accessories,Winter,3,27,No,Yes,Yes,PayPal,Bi-Weekly,Medium Value,Regular
1088,45,Male,71,West Virginia,Clothing,Winter,3.40000009536743,7,No,Yes,Yes,Bank Transfer,Monthly,Medium Value,New
1089,49,Male,21,Louisiana,Clothing,Winter,2.70000004768372,2,No,Yes,Yes,PayPal,Weekly,Low Value,New
1090,40,Male,61,Arizona,Accessories,Spring,3.79999995231628,33,No,Yes,Yes,PayPal,Bi-Weekly,Medium Value,Loyal
1091,38,Male,58,Connecticut,Accessories,Spring,4.19999980926514,27,No,Yes,Yes,Cash,Fortnightly,Medium Value,Regular
1092,44,Male,80,North Carolina,Clothing,Spring,4.69999980926514,6,No,Yes,Yes,Credit Card,Fortnightly,High Value,New
1093,68,Male,50,South Dakota,Accessories,Spring,4.09999990463257,20,No,Yes,Yes,Venmo,Quarterly,Medium Value,Regular
1094,60,Male,48,Delaware,Footwear,Winter,4.19999980926514,46,No,Yes,Yes,Venmo,Every 3 Months,Low Value,Loyal
1095,25,Male,40,Connecticut,Accessories,Winter,4.80000019073486,25,No,Yes,Yes,Cash,Quarterly,Low Value,Regular
1096,19,Male,34,Tennessee,Outerwear,Summer,3,30,No,Yes,Yes,Bank Transfer,Quarterly,Low Value,Loyal
1097,57,Male,46,New Hampshire,Outerwear,Fall,2.59999990463257,48,No,Yes,Yes,Credit Card,Annually,Low Value,Loyal
1098,58,Male,27,Vermont,Accessories,Summer,3.20000004768372,47,No,Yes,Yes,Bank Transfer,Weekly,Low Value,Loyal
1099,49,Male,98,Idaho,Accessories,Spring,3.59999990463257,27,No,Yes,Yes,Credit Card,Weekly,High Value,Regular
1100,19,Male,73,North Carolina,Clothing,Fall,2.59999990463257,45,No,Yes,Yes,Bank Transfer,Fortnightly,Medium Value,Loyal
1101,50,Male,28,Nevada,Clothing,Spring,4.40000009536743,2,No,Yes,Yes,Credit Card,Weekly,Low Value,New
1102,30,Male,76,Delaware,Accessories,Fall,3,39,No,Yes,Yes,Cash,Fortnightly,Medium Value,Loyal
1103,52,Male,83,Texas,Clothing,Fall,2.90000009536743,24,No,Yes,Yes,Cash,Fortnightly,High Value,Regular
1104,35,Male,23,Tennessee,Clothing,Spring,4.30000019073486,8,No,Yes,Yes,Debit Card,Bi-Weekly,Low Value,New
1105,35,Male,28,Delaware,Accessories,Fall,3.09999990463257,8,No,Yes,Yes,Bank Transfer,Quarterly,Low Value,New
1106,33,Male,83,Massachusetts,Clothing,Spring,3,6,No,Yes,Yes,Venmo,Every 3 Months,High Value,New
1107,52,Male,96,Minnesota,Clothing,Winter,3.59999990463257,12,No,Yes,Yes,Venmo,Fortnightly,High Value,Regular
1108,69,Male,62,Texas,Footwear,Fall,2.79999995231628,26,No,Yes,Yes,Bank Transfer,Weekly,Medium Value,Regular
1109,27,Male,25,Nebraska,Clothing,Fall,2.79999995231628,50,No,Yes,Yes,Cash,Fortnightly,Low Value,Loyal
1110,66,Male,97,Oklahoma,Clothing,Winter,4.90000009536743,2,No,Yes,Yes,Venmo,Weekly,High Value,New
1111,28,Male,61,Texas,Clothing,Fall,3,31,No,Yes,Yes,Cash,Bi-Weekly,Medium Value,Loyal
1112,22,Male,66,New York,Footwear,Summer,4.09999990463257,4,No,Yes,Yes,Credit Card,Bi-Weekly,Medium Value,New
1113,69,Male,67,Washington,Clothing,Spring,4.59999990463257,32,No,Yes,Yes,PayPal,Quarterly,Medium Value,Loyal
1114,28,Male,80,Maryland,Accessories,Summer,4.80000019073486,11,No,Yes,Yes,PayPal,Bi-Weekly,High Value,Regular
1115,55,Male,25,New Hampshire,Clothing,Fall,2.59999990463257,47,No,Yes,Yes,Bank Transfer,Every 3 Months,Low Value,Loyal
1116,30,Male,58,New York,Accessories,Fall,4,37,No,Yes,Yes,Cash,Weekly,Medium Value,Loyal
1117,67,Male,96,Hawaii,Accessories,Winter,4.19999980926514,39,No,Yes,Yes,PayPal,Fortnightly,High Value,Loyal
1118,25,Male,77,California,Accessories,Spring,4.5,24,No,Yes,Yes,Credit Card,Monthly,Medium Value,Regular
1119,49,Male,65,Indiana,Accessories,Summer,4.90000009536743,11,No,Yes,Yes,PayPal,Every 3 Months,Medium Value,Regular
1120,34,Male,36,Louisiana,Accessories,Spring,3.09999990463257,36,No,Yes,Yes,Credit Card,Weekly,Low Value,Loyal
1121,22,Male,84,Pennsylvania,Footwear,Winter,4,40,No,Yes,Yes,Debit Card,Monthly,High Value,Loyal
1122,63,Male,58,Florida,Clothing,Fall,3.20000004768372,25,No,Yes,Yes,Cash,Quarterly,Medium Value,Regular
1123,70,Male,62,North Carolina,Accessories,Spring,4.30000019073486,12,No,Yes,Yes,Credit Card,Annually,Medium Value,Regular
1124,36,Male,67,Massachusetts,Accessories,Fall,2.5,38,No,Yes,Yes,Cash,Monthly,Medium Value,Loyal
1125,42,Male,20,Iowa,Clothing,Spring,4.90000009536743,40,No,Yes,Yes,Cash,Quarterly,Low Value,Loyal
1126,27,Male,90,North Dakota,Footwear,Summer,2.70000004768372,10,No,Yes,Yes,Bank Transfer,Weekly,High Value,Regular
1127,23,Male,58,Iowa,Accessories,Winter,3.40000009536743,47,No,Yes,Yes,Venmo,Fortnightly,Medium Value,Loyal
1128,50,Male,53,Delaware,Clothing,Spring,4.80000019073486,22,No,Yes,Yes,Debit Card,Monthly,Medium Value,Regular
1129,56,Male,30,New York,Accessories,Winter,4.69999980926514,35,No,Yes,Yes,Debit Card,Monthly,Low Value,Loyal
1130,37,Male,65,New Hampshire,Clothing,Winter,4.69999980926514,46,No,Yes,Yes,Venmo,Fortnightly,Medium Value,Loyal
1131,67,Male,41,Kentucky,Accessories,Summer,3.90000009536743,30,No,Yes,Yes,PayPal,Bi-Weekly,Low Value,Loyal
1132,67,Male,73,Illinois,Clothing,Spring,3.70000004768372,20,No,Yes,Yes,Bank Transfer,Monthly,Medium Value,Regular
1133,50,Male,98,North Carolina,Clothing,Spring,4.30000019073486,25,No,Yes,Yes,Cash,Fortnightly,High Value,Regular
1134,36,Male,36,Connecticut,Footwear,Winter,4.09999990463257,29,No,Yes,Yes,Cash,Weekly,Low Value,Regular
1135,62,Male,81,Wisconsin,Clothing,Summer,4.59999990463257,2,No,Yes,Yes,Venmo,Every 3 Months,High Value,New
1136,65,Male,90,Massachusetts,Clothing,Winter,3.59999990463257,32,No,Yes,Yes,Bank Transfer,Quarterly,High Value,Loyal
1137,23,Male,83,Illinois,Accessories,Summer,4.80000019073486,37,No,Yes,Yes,Cash,Monthly,High Value,Loyal
1138,46,Male,91,New Mexico,Clothing,Winter,2.79999995231628,16,No,Yes,Yes,Bank Transfer,Every 3 Months,High Value,Regular
1139,18,Male,36,Iowa,Clothing,Summer,4.69999980926514,32,No,Yes,Yes,Venmo,Fortnightly,Low Value,Loyal
1140,58,Male,53,Alabama,Outerwear,Spring,3.90000009536743,42,No,Yes,Yes,Debit Card,Bi-Weekly,Medium Value,Loyal
1141,31,Male,39,Maryland,Clothing,Winter,2.59999990463257,6,No,Yes,Yes,Credit Card,Every 3 Months,Low Value,New
1142,39,Male,33,Ohio,Accessories,Winter,4.69999980926514,23,No,Yes,Yes,PayPal,Fortnightly,Low Value,Regular
1143,69,Male,76,Ohio,Clothing,Spring,3.5,27,No,Yes,Yes,Venmo,Bi-Weekly,Medium Value,Regular
1144,68,Male,23,Nevada,Footwear,Winter,4.40000009536743,43,No,Yes,Yes,PayPal,Quarterly,Low Value,Loyal
1145,41,Male,54,South Carolina,Clothing,Fall,4.40000009536743,25,No,Yes,Yes,Bank Transfer,Fortnightly,Medium Value,Regular
1146,31,Male,89,Nevada,Footwear,Summer,3,30,No,Yes,Yes,Cash,Every 3 Months,High Value,Loyal
1147,48,Male,38,Wisconsin,Footwear,Summer,4.19999980926514,7,No,Yes,Yes,Bank Transfer,Every 3 Months,Low Value,New
1148,59,Male,36,Tennessee,Accessories,Winter,4.30000019073486,17,No,Yes,Yes,Debit Card,Annually,Low Value,Regular
1149,34,Male,66,Florida,Clothing,Spring,2.59999990463257,10,No,Yes,Yes,PayPal,Fortnightly,Medium Value,Regular
1150,21,Male,42,Georgia,Accessories,Spring,3.29999995231628,40,No,Yes,Yes,Venmo,Annually,Low Value,Loyal
1151,29,Male,36,Kentucky,Accessories,Winter,2.70000004768372,50,No,Yes,Yes,Venmo,Bi-Weekly,Low Value,Loyal
1152,41,Male,86,Ohio,Clothing,Spring,4.19999980926514,24,No,Yes,Yes,Credit Card,Weekly,High Value,Regular
1153,62,Male,49,Connecticut,Accessories,Fall,4,8,No,Yes,Yes,PayPal,Every 3 Months,Low Value,New
1154,27,Male,41,Idaho,Clothing,Summer,4,6,No,Yes,Yes,Bank Transfer,Quarterly,Low Value,New
1155,49,Male,82,Georgia,Clothing,Spring,2.90000009536743,44,No,Yes,Yes,Credit Card,Bi-Weekly,High Value,Loyal
1156,67,Male,53,Tennessee,Clothing,Fall,2.59999990463257,47,No,Yes,Yes,PayPal,Quarterly,Medium Value,Loyal
1157,20,Male,21,Hawaii,Footwear,Summer,4.80000019073486,6,No,Yes,Yes,Venmo,Every 3 Months,Low Value,New
1158,37,Male,66,Maryland,Accessories,Fall,4.40000009536743,11,No,Yes,Yes,Cash,Quarterly,Medium Value,Regular
1159,69,Male,89,Nevada,Accessories,Summer,4,41,No,Yes,Yes,Bank Transfer,Annually,High Value,Loyal
1160,66,Male,55,New Hampshire,Accessories,Fall,3.59999990463257,46,No,Yes,Yes,Venmo,Every 3 Months,Medium Value,Loyal
1161,37,Male,42,North Dakota,Accessories,Summer,3.20000004768372,9,No,Yes,Yes,Venmo,Bi-Weekly,Low Value,New
1162,63,Male,52,Oklahoma,Clothing,Fall,3.09999990463257,37,No,Yes,Yes,PayPal,Monthly,Medium Value,Loyal
1163,47,Male,92,North Carolina,Footwear,Winter,4.19999980926514,13,No,Yes,Yes,PayPal,Weekly,High Value,Regular
1164,26,Male,56,Tennessee,Clothing,Summer,3,24,No,Yes,Yes,Debit Card,Monthly,Medium Value,Regular
1165,68,Male,96,Montana,Clothing,Winter,4.19999980926514,47,No,Yes,Yes,PayPal,Quarterly,High Value,Loyal
1166,51,Male,64,Wisconsin,Clothing,Winter,2.90000009536743,21,No,Yes,Yes,Venmo,Every 3 Months,Medium Value,Regular
1167,48,Male,48,Connecticut,Clothing,Winter,3.70000004768372,22,No,Yes,Yes,Venmo,Fortnightly,Low Value,Regular
1168,60,Male,83,New Jersey,Clothing,Summer,3.59999990463257,16,No,Yes,Yes,PayPal,Quarterly,High Value,Regular
1169,68,Male,91,Mississippi,Accessories,Summer,3.59999990463257,37,No,Yes,Yes,Debit Card,Fortnightly,High Value,Loyal
1170,25,Male,94,Wyoming,Accessories,Fall,4.5,3,No,Yes,Yes,Cash,Annually,High Value,New
1171,57,Male,62,Illinois,Clothing,Spring,3.20000004768372,33,No,Yes,Yes,Cash,Bi-Weekly,Medium Value,Loyal
1172,41,Male,55,Louisiana,Clothing,Spring,3.90000009536743,15,No,Yes,Yes,Debit Card,Annually,Medium Value,Regular
1173,59,Male,68,Oregon,Outerwear,Spring,4.59999990463257,42,No,Yes,Yes,Bank Transfer,Bi-Weekly,Medium Value,Loyal
1174,44,Male,76,South Dakota,Accessories,Winter,2.5,42,No,Yes,Yes,Cash,Bi-Weekly,Medium Value,Loyal
1175,42,Male,31,Michigan,Accessories,Winter,4.30000019073486,19,No,Yes,Yes,Bank Transfer,Bi-Weekly,Low Value,Regular
1176,35,Male,81,New Jersey,Accessories,Spring,4.09999990463257,26,No,Yes,Yes,PayPal,Quarterly,High Value,Regular
1177,36,Male,83,Oregon,Clothing,Winter,4.59999990463257,39,No,Yes,Yes,PayPal,Quarterly,High Value,Loyal
1178,54,Male,21,Iowa,Clothing,Spring,4.80000019073486,24,No,Yes,Yes,Debit Card,Monthly,Low Value,Regular
1179,37,Male,22,South Carolina,Clothing,Spring,4.90000009536743,23,No,Yes,Yes,Debit Card,Annually,Low Value,Regular
1180,20,Male,33,Indiana,Clothing,Summer,2.79999995231628,44,No,Yes,Yes,Bank Transfer,Annually,Low Value,Loyal
1181,23,Male,23,Oregon,Clothing,Spring,4.90000009536743,34,No,Yes,Yes,Cash,Monthly,Low Value,Loyal
1182,61,Male,96,New York,Clothing,Summer,3.5,43,No,Yes,Yes,Bank Transfer,Quarterly,High Value,Loyal
1183,37,Male,21,New Mexico,Accessories,Spring,3.79999995231628,45,No,Yes,Yes,PayPal,Quarterly,Low Value,Loyal
1184,23,Male,39,Louisiana,Clothing,Spring,4.5,4,No,Yes,Yes,Credit Card,Weekly,Low Value,New
1185,63,Male,73,South Carolina,Accessories,Fall,3.40000009536743,19,No,Yes,Yes,Credit Card,Annually,Medium Value,Regular
1186,47,Male,64,Maine,Clothing,Spring,3.90000009536743,29,No,Yes,Yes,Credit Card,Monthly,Medium Value,Regular
1187,63,Male,68,Indiana,Clothing,Summer,4.09999990463257,27,No,Yes,Yes,Credit Card,Annually,Medium Value,Regular
1188,56,Male,89,Iowa,Accessories,Fall,3,37,No,Yes,Yes,Credit Card,Every 3 Months,High Value,Loyal
1189,68,Male,29,Mississippi,Clothing,Summer,3.29999995231628,11,No,Yes,Yes,Credit Card,Weekly,Low Value,Regular
1190,64,Male,97,Arkansas,Clothing,Summer,4.90000009536743,28,No,Yes,Yes,Debit Card,Annually,High Value,Regular
